titulo,poster,sinopse
O Hospedeiro,https://image.tmdb.org/t/p/w500/tqDQzYGi1EWHgUZY91YRSJLDJVf.jpg,"Na beira do rio Han, moram Hee-bong e sua família, donos de uma barraquinha de comida no parque. Seu filho mais velho, Gang-du, tem 40 anos, mas é um tanto imaturo; a filha do meio é arqueira do time olímpico coreano; e o filho mais novo está desempregado. Todos cuidam da menina Hyun-seo, filha de Gang-du, cuja mãe saiu de casa há muito tempo. Um dia, surge um monstro no rio, causando terror nas margens e levando com ele a neta querida de Hee-bong."
O Tarô da Morte,https://image.tmdb.org/t/p/w500/ltOnEtJZyruTAOPRs0xYy6njIkY.jpg,"Quando um grupo de amigos irresponsavelmente viola a regra sagrada da leitura de tarô, a de nunca usar o deque de outra pessoa, eles libertam um mal inominável que estava preso nas cartas. Um por um, eles encaram seu destino e acabam em uma corrida contra a morte para escapar do futuro previsto para eles nas cartas."
Eu Sei o Que Vocês Fizeram no Verão Passado,https://image.tmdb.org/t/p/w500/jT17jBHrUSVUKQET0t7alXeJUpS.jpg,"Quando cinco amigos inadvertidamente causam um acidente de carro fatal, eles encobrem o envolvimento e fazem um pacto para manter o segredo em vez de arcar com as consequências. Um ano depois, o passado volta para assombrá-los e eles são forçados a confrontar uma verdade terrível: alguém sabe o que eles fizeram no verão passado... e está determinado a se vingar. À medida que os amigos são perseguidos, um a um, por um assassino, descobrem que isso já aconteceu antes e recorrem a dois sobreviventes do lendário Massacre de Southport, em 1997, em busca de ajuda."
Herege,https://image.tmdb.org/t/p/w500/j5e2YS1PRUVC1YgSool0JJyNLxJ.jpg,"Enquanto espalham sua fé pela cidade, as irmãs Barnes e Paxton batem na porta errada e acabam presas na casa do diabólico Sr. Reed, um homem misterioso. Elas são forçadas a participar de um jogo perturbador que desafia sua fé e põe em xeque tudo o que acreditam."
A Entidade,https://image.tmdb.org/t/p/w500/uTaCFSTQ29LKqLXJU75owdir04h.jpg,"Ellison (Ethan Hawke) é um escritor de romances policias que acaba de se mudar com a família. No sótão da nova casa ele descobre antigos rolos de filme, que trazem imagens de pessoas sendo mortas. Intrigado com o que elas representam e com um estranho símbolo presente nas imagens, ele e sua família logo passam a correr sério risco de morte."
Noites Brutais,https://image.tmdb.org/t/p/w500/tA5OE1P8GAEuASNtus5zhJrooI4.jpg,"Chegando a Detroit para uma entrevista de emprego, uma jovem aluga uma casa. Mas quando chega tarde da noite, ela descobre que a casa já havia sido alugada e ocupada por um homem estranho. Contrariando seu bom senso, ela decide passar a noite, mas logo descobre que há muito mais a temer do que um simples inquilino inesperado."
Uma Noite de Crime: Anarquia,https://image.tmdb.org/t/p/w500/ht1MWx0ZMgqKzvAUBp1WhsOQLWN.jpg,"Assim que a Noite de Crime deste ano começa, Leo, um enigmático solitário, assombrado pela morte de seu filho, quer vingança. Eva, uma mãe solteira, é forçada, junto com sua filha Cali, a sair de seu apartamento quando são atacadas. Shane e Liz, um jovem casal, tornamse vítimas de um roubo de carro. Buscando refúgio no carro blindado de Leo, Shane e Liz formam um grupo com esses outros três estranhos. Agora, essa improvável equipe vai descobrir até aonde serão capazes de chegar para se proteger entre si, enquanto lutam para sobreviver à terrível noite."
O Corvo,https://image.tmdb.org/t/p/w500/lNflUElL8Bp7pp5j8sQR2Z9qNZX.jpg,"As almas gêmeas Eric Draven e Shelly Webster são brutalmente assassinadas quando os demônios de seu passado sombrio os alcançam. Atravessando os mundos dos vivos e dos mortos, Draven retorna em busca de vingança sangrenta contra os assassinos."
A Lenda do Cavaleiro Sem Cabeça,https://image.tmdb.org/t/p/w500/zxOuNnW2qrOOFtiPVJtx5aRAJoX.jpg,"O jovem e cético detetive Ichabod Crane é transferido para a aldeia de Sleepy Hollow, em Nova Iorque, onde é encarregado de investigar as decapitações de três pessoas - assassinatos que os habitantes da cidade atribuem a um fantasma lendário, O Cavaleiro Sem Cabeça."
Terror em Shelby Oaks,https://image.tmdb.org/t/p/w500/4W3YM45SbAohhqYzXLCfQPwur3f.jpg,"Acompanhe a busca desesperada de Mia por sua irmã desaparecida, Riley, uma youtuber famosa por investigar o paranormal. A obsessão de Mia recomeça quando ela recebe uma fita misteriosa com indícios de que Riley ainda pode estar viva. A partir daí, ela mergulha em uma espiral de horror de um mal desconhecido, repleta de revelações perturbadoras e uma atmosfera sufocante."
Aterrorizante,https://image.tmdb.org/t/p/w500/z0m2BK6eCmaSJCDwS8JbkqDSg9P.jpg,Um palhaço maníaco aterroriza três jovens na noite de Halloween e todos os outros que estão em seu caminho.
Resident Evil: A Vingança,https://image.tmdb.org/t/p/w500/qF0R9nx8gtne6tdhVt4lMxXXVvE.jpg,"Chris Redfield, da BSAA, pede ajuda ao agente do governo Leon S. Kennedy e à professora Rebecca Chambers, do Instituto de Biotecnologia Alexander, para impedir que um mercador da morte vingativo espalhe um vírus mortal em Nova York."
Inatividade Paranormal 2,https://image.tmdb.org/t/p/w500/5npjz2n8ljXvROQev3sbSSAlVMI.jpg,"Malcolm (Marlon Wayans) está tentando reiniciar a vida ao lado de outra mulher, Megan (Jaime Pressly), juntamente com os dois filhos dela, Becky (Ashley Rickards) e Wyatt (Steele Stebbins). Juntos, eles se mudam para uma nova casa. Ele, para variar, permanece com a mania de filmar tudo o que acontece à sua volta, com diversas câmeras. Entretanto, não demora muito para que Malcolm volte a ser afetado por acontecimentos sobrenaturais, especialmente quando inicia um caso com uma estranha boneca."
Entrevista com o Vampiro,https://image.tmdb.org/t/p/w500/oKqRTSEeOaO6x4pqc5y36qnnHsq.jpg,"Na São Francisco dos anos 1990, um jornalista entrevista um jovem que afirma ser vampiro, narrando suas experiências dos últimos 200 anos. Em flash-back, conhecemos Louis de Pointe du Lac (Brad Pitt), um homem que perdeu a mulher, morta durante o parto, e também a vontade de viver. Com a ajuda de uma criatura da noite, Lestat de Lioncourt (Tom Cruise), ele se torna um vampiro e precisa aprender uma nova forma de vida."
A Múmia,https://image.tmdb.org/t/p/w500/vH9Hd7njePEe6xnRrYYaDmF2yqX.jpg,"Nas profundezas do deserto, uma antiga rainha, cujo destino foi injustamente lhe tirado está mumificada. Apesar de sepultada em sua cripta, ela desperta nos dias atuais. Com uma maldade acumulada ao longo dos anos, ela espalha terror desde as areais do Oriente Médio até os becos de Londres."
Vampire Hunter D: Bloodlust,https://image.tmdb.org/t/p/w500/l2FyMofnCYoALX8GZ9L9hdH0fEM.jpg,"Nascido de mãe humana e pai vampiro, ""D"" vive entre a luz e a escuridão num mundo à beira do abismo. ""D"" é contratado para rastrear Meier Link, um vampiro poderoso que sequestrou uma garota humana, Charlotte Elbourne. As ordens de ""D"" são claras: encontre Charlotte a qualquer custo e traga-a de volta. Mas, pela primeira vez, “D” enfrenta concorrentes sérios, os Irmãos Markus, também contratados para o mesmo fim. ""D"" deve interceptar Meier e superar adversários poderosos em uma corrida mortal contra o tempo."
MaXXXine,https://image.tmdb.org/t/p/w500/dmi277uSdCavkSLTVNBUMlyDYy0.jpg,"Na década de 1980, em Hollywood, a estrela de cinema adulto e aspirante a atriz Maxine Minx finalmente teve sua grande chance. Mas enquanto um misterioso assassino persegue as estrelas de Hollywood, um rasto de sangue ameaça revelar o seu passado sinistro."
Invasão Zumbi 2: Península,https://image.tmdb.org/t/p/w500/wftS9sRgmzZnHS4JrbRchaHqnju.jpg,"A península coreana ficou devastada após o surto de zumbis que atingiu os passageiros de um trem-bala com destino a Busan há quatro anos. Com isso, um ex-soldado que conseguiu fugir do país, Jung-seok, tem a missão de retornar e acaba encontrando alguns sobreviventes."
Jogos Mortais X,https://image.tmdb.org/t/p/w500/ch1BGjadaiPU59zYbb6zPUTZtyO.jpg,"Esperando por uma cura milagrosa, o adoecido John Kramer viaja para o México para um procedimento médico arriscado e experimental. Mas ao chegar no destino, se depara com um ambiente macabro, e descobre que toda a operação é uma farsa para enganar pessoas já vulneráveis. Agora armado com um novo propósito, o infame serial killer usa armadilhas insanas e engenhosas para virar o jogo contra os vigaristas, relembrando o motivo de ser conhecido como o terrível vilão Jigsaw."
Annabelle 2: A Criação do Mal,https://image.tmdb.org/t/p/w500/AtlcH0f8mEQGKVIBSgV4GgkTZMr.jpg,"Muitos anos após a morte de sua filha, um fabricante de bonecas e sua esposa recebem em sua casa uma freira e seis meninas vindas de um orfanato fechado. O que parecia ser a resposta para suas preces irá se tornar uma maldição conforme as convidadas se tornam alvo da criação possuída, Annabelle."
Sinais,https://image.tmdb.org/t/p/w500/96XBFBnH9PlGnxBWjA0U25PemVW.jpg,"No condado de Bucks (Pensilvânia), vive o viúvo Graham Hess e seus dois filhos, Morgan e Bo. Ele costumava ser o pastor da região, mas se recusa a ser chamado assim desde que sua mulher, Colleen, morreu atropelada por Ray Reddy, um de seus vizinhos. Os Hess ficam intrigados com o aparecimento de misteriosos círculos em sua plantação sem que haja o menor vestígio de quem os fez ou por qual motivo teriam sido feitos."
O Massacre da Serra Elétrica,https://image.tmdb.org/t/p/w500/p4ASEhC23kteI4pabD3cvFccCgO.jpg,"Em 1973, a polícia texana deu como encerrado o caso de um terrível massacre de 33 pessoas provocado por um homem que usava uma máscara feita de pele humana. Nos anos que se seguiram os policiais foram acusados de fazer uma péssima investigação e de terem matado o cara errado. Só que dessa vez, o único sobrevivente do massacre vai contar em detalhes o que realmente aconteceu na deserta estrada do Texas, quando ele e mais 4 amigos estavam indo visitar o seu avô."
O Enigma do Horizonte,https://image.tmdb.org/t/p/w500/h5R7WZGLLELUoFlYz2zHHYgpk2W.jpg,"Em 2047, uma missão de resgate é mandada para encontrar a ""Event Horizon"", uma nave que desapareceu misteriosamente sete anos atrás, quando explorava os limites do sistema solar. Mas ao encontrá-la os astronautas que integram a missão de resgate vão gradativamente tomando consciência do terrível mistério que os cerca."
Tempo,https://image.tmdb.org/t/p/w500/czVBkHRaZu8rOnCNTd0t7EHYj97.jpg,"Tempo acompanha uma família durante uma viagem para uma ilha tropical. Quando chegam em uma praia deserta, algo estranho começa a acontecer: todos passam a envelhecer rapidamente, anos inteiros passam em questão de minutos. Eles, então, precisam descobrir o que está acontecendo antes que suas vidas sejam encurtadas drasticamente."
Operação Overlord,https://image.tmdb.org/t/p/w500/zmlaHhabh23m3CKhRxsc357jKop.jpg,"Uma tropa de paraquedistas americanos é lançada atrás das linhas inimigas para uma missão crucial. Mas, quando se aproximam do alvo percebem que não é só uma simples operação militar e tem mais coisas acontecendo no lugar, que está ocupado por nazistas."
A Bruxa de Blair,https://image.tmdb.org/t/p/w500/jAKX4midH0vSm2XT54g5TWluQqw.jpg,"Três estudantes de cinema embrenham-se nas matas do estado de Maryland para fazer um documentário sobre a lenda da bruxa de Blair e desaparecem misteriosamente. Um ano depois, uma sacola cheia de rolos de filmes e fitas de vídeo é encontrada na mata. As imagens registradas pelo trio dão algumas pistas sobre seu macabro destino."
#Alive,https://image.tmdb.org/t/p/w500/fUEv9INjh1HEdbD9BAExioSO65a.jpg,"Um vírus terrível destrói a cidade, e um homem se tranca no apartamento para sobreviver. Desconectado do mundo, ele tenta desesperadamente encontrar uma saída."
Pânico na Floresta: A Fundação,https://image.tmdb.org/t/p/w500/j29PMbzHVnz6KhjVOUUWkprvkTp.jpg,"Um grupo de amigos de Nova Iorque fazem uma viagem de caminhada para as belas montanhas da Virgínia Ocidental, mas inadvertidamente caem presa de uma seita selvagem conhecida como a Fundação."
Jogos Mortais: Jigsaw,https://image.tmdb.org/t/p/w500/18vXrQmVWoLuAQEltcfIS2aHvej.jpg,"Após uma série de assassinatos, todas as pistas levam a John Kramer, assassino mais conhecido como Jigsaw. À medida que a investigação avança, os policiais percebem que estão perseguindo o fantasma de um homem morto há mais de uma década."
Annabelle,https://image.tmdb.org/t/p/w500/jnvQCi7cO3f5oAceTrodDjVvQmB.jpg,"Um casal se prepara para a chegada de sua primeira filha e compra para ela uma boneca. Quando sua casa é invadida por membros de uma seita, o casal é violentamente atacado e a boneca, Annabelle, se torna recipiente de uma entidade do mal."
Desespero Profundo,https://image.tmdb.org/t/p/w500/iJgY7pFXAs2PKhoA1g9jeoqUmQd.jpg,"Um grupo de desconhecidos acabam no meio do Oceano Pacífico depois de um acidente aéreo. Presos em uma bolsa de ar, eles devem trabalhar juntos para enfrentar os perigos que os cercam antes que o oxigênio acabe."
Legião,https://image.tmdb.org/t/p/w500/milcMMonazAiciPheWgbZAtGCw4.jpg,"Deus perdeu a fé na humanidade e enviou o anjo Michael (Paul Bettany), juntamente com uma legião de anjos, para dar início ao apocalipse. Entretanto, ao chegar Michael resolve se opor às ordens recebidas e proteger os humanos. O palco da batalha será no interior dos Estados Unidos, onde fica uma lanchonete gerenciada por Bob Hanson (Dennis Quaid) e seu filho Jeep (Lucas Black). Juntamente com Charlie (Adrianne Palicki), uma garçonete grávida, e Percy Walker (Charles S. Dutton), eles precisam encontrar um meio para sobreviver aos anjos que desejam exterminá-los a todo custo."
mãe!,https://image.tmdb.org/t/p/w500/ldEZHi9jyfAhJuSUaEWd7qf7nU3.jpg,"Um casal vive em um imenso casarão no campo. Enquanto a jovem esposa passa os dias restaurando o lugar, afetado por um incêndio no passado, o marido mais velho tenta desesperadamente recuperar a inspiração para voltar a escrever os poemas que o tornaram famoso. Os dias pacíficos se transformam com a chegada de visitantes que se impõem à rotina do casal e escondem suas verdadeiras intenções."
A Centopéia Humana,https://image.tmdb.org/t/p/w500/9CJBXYOs1dpmMZzvHm8XTbKfNos.jpg,"O filme relata uma viagem de duas jovens americanas por vários países da Europa. Ao atravessarem uma sombria floresta do interior da Alemanha, um acidente obriga-as a procurar refúgio na remota casa de um perverso cirurgião. Aí, depressa chegam à conclusão de que algo está errado quando o anfitrião revela os seus planos de transforma-las numa autêntica centopeia humana."
Gonjiam: Manicômio Assombrado,https://image.tmdb.org/t/p/w500/cHzyFneiUCBT0FWYFqna5XE3lsj.jpg,"A equipe de um web show de horror planeja transmitir ao vivo a partir de um asilo desativado. Para atrair mais espectadores, o apresentador do programa organiza alguns sustos para a equipe, mas à medida que exploram o prédio antigo, eles começam a encontrar muito mais do que o esperado."
As the Gods Will,https://image.tmdb.org/t/p/w500/m6ulKKB6zJr1vwZIrSFs5axWUvL.jpg,"O estudante do ensino médio Shun Takahata está entediado. Entediado com a monotonia do dia-a-dia da escola e da vida, ele reza por mudanças, por algo emocionante. De repente, ele e seus colegas são forçados a jogar jogos infantis mortais e enfrentar criaturas aterrorizantes, desde uma boneca Daruma falante até um gato sortudo de garras afiadas."
Doutor Sono,https://image.tmdb.org/t/p/w500/1Sp02vj2faWSF72OqIM9E7HuSG9.jpg,"Ainda marcado pelo trauma que sofreu quando criança no Overlook Hotel, Dan Torrance enfrenta os fantasmas do passado quando conhece Abra, uma adolescente corajosa que precisa desesperadamente de sua ajuda – e que possui uma poderosa capacidade extra-sensorial chamada ""brilho""."
Sem Saída,https://image.tmdb.org/t/p/w500/kauNjZ0XXQ0jGisgrpXD3VM60er.jpg,"Steve planejou um fim de semana romântico com sua namorada Jenny, à beira de um belo lago, onde pretende pedir a mão dela em casamento. Logo que chegaram, foram incomodados pela presença de adolescentes arruaceiros, que não gostaram nem um pouco dos visitantes. Depois de um acidente entre os grupos, o líder da gangue adolescente, Brett, instiga seus amigos a apedrejar o carro do casal e segui-los pela floresta."
Os Novos Mutantes,https://image.tmdb.org/t/p/w500/aTGaI5ahE694f8vNMiYc5bEK06H.jpg,Cinco jovens mutantes descobrem o alcance de seus poderes e lidam com traumas do passado enquanto são mantidos presos contra a vontade num sinistro hospital.
Sexta-Feira 13,https://image.tmdb.org/t/p/w500/rdrVW0qN16Ho8BDwmcqW9oLQtn3.jpg,"O Acampamento Crystal Lake será reaberto. Monitores ansiosos, seus olhos brilhando com nobres ideais, e seus hormônios à flor da pele, estão prontos para liderar as canções e brincadeiras dos hóspedes. Mas há um jogo que não constava na lista de atividades. Alguém resolveu brincar de ""Mate o Monitor."""
Blade Trinity,https://image.tmdb.org/t/p/w500/O8iPtrxt7G4nIh5rrx4BwOwc1M.jpg,"Blade, agora um homem procurado pelo FBI, deve unir forças com os Nightstalkers para enfrentar seu inimigo mais desafiador ainda: Drácula."
Animais Perigosos,https://image.tmdb.org/t/p/w500/vgMYt20P7ws2CfB5LaAo1PjD90i.jpg,"A vida da surfista Zephyr transforma-se em um pesadelo ao ser sequestrada por Tucker, um assassino em série obcecado por tubarões. Mantida em cativeiro em uma embarcação junto a outra vítima, ela é forçada a testemunhar horrores inimagináveis enquanto o psicopata utiliza predadores marinhos para executar seus alvos e filmar cada ataque brutal. Em uma luta desesperada contra o tempo, Zephyr precisa encontrar uma maneira de escapar antes de se tornar a próxima atração do espetáculo macabro de Tucker."
Pânico na Floresta 4: Origens Sangrentas,https://image.tmdb.org/t/p/w500/6yTKpQpSzxWweaVEvhZMfGO0m1Z.jpg,Um grupo de jovens esquiadores consegue encontrar abrigo durante uma violenta nevasca. O que eles não sabem é que o lugar em que estão se refugiando é um antigo hospital psiquiátrico que não está tão abandonado quanto parece.
Possessão,https://image.tmdb.org/t/p/w500/xtH5Kd2eNU08BTCLGOVI488WE6f.jpg,"Uma jovem abandona sua família sem um motivo específico. O marido está determinado a descobrir a verdade e começa a seguir a mulher. A princípio, ele suspeita que um homem está envolvido. Mas, aos poucos, ele descobre mais e mais comportamentos estranhos e incidentes bizarros que indicam algo mais do que um caso de amor."
Mama,https://image.tmdb.org/t/p/w500/NBSMhzMXs56Scq2MGF1AetAYFr.jpg,"Quando o pai de Victoria e Lilly mata a esposa, as meninas fogem assustadas. Durante cinco anos, ninguém sabe delas, até o dia em que reaparecem, sem explicação de como sobreviveram. Os tios Lucas e Annabel adotam as irmãs e tentam lhes dar uma vida tranquila, mas logo percebem que existe algo errado. As duas conversam frequentemente com uma entidade invisível que chamam de Mama. Lucas e Annabel não sabem se acreditam nas meninas ou se devem culpá-las pelos estranhos acontecimentos na casa."
